layer,x,y,reflectance,melted
1,1,27,0.7732,1
1,1,28,0.8065,1
1,1,29,0.7962,1
1,1,30,0.7172,1
1,1,31,0.8218,1
1,2,0,0.8243,1
1,2,1,0.7325,1
1,2,2,0.7921,1
1,2,3,0.7239,1
1,2,4,0.82,1
1,2,5,0.8098,1
1,2,6,0.7705,1
1,2,7,0.822,1
1,2,8,0.7413,1
1,2,9,0.7506,1
1,2,10,0.8287,1
1,2,11,0.7999,1
1,2,12,0.781,1
1,2,13,0.796,1
1,2,14,0.7898,1
1,2,15,0.8324,1
1,2,16,0.808,1
1,2,17,0.8372,1
1,2,18,0.753,1
1,2,19,0.7032,1
1,2,20,0.7282,1
1,2,21,0.8672,1
1,2,22,0.8651,1
1,2,23,0.7793,1
1,2,24,0.7992,1
1,2,25,0.8824,1
1,2,26,0.9005,1
1,2,27,0.8226,1
1,2,28,0.8128,1
1,2,29,0.8464,1
1,2,30,0.7614,1
1,2,31,0.6537,1
1,3,0,0.1687,0
1,3,1,0.1095,0
1,3,2,0.2684,0
1,3,3,0.2193,0
1,3,4,0.1497,0
1,3,5,0.2191,0
1,3,6,0.1399,0
1,3,7,0.195,0
1,3,8,0.197,0
1,3,9,0.0922,0
1,3,10,0.83,1
1,3,11,0.7435,1
1,3,12,0.8591,1
1,3,13,0.8039,1
1,3,14,0.8201,1
1,3,15,0.8099,1
1,3,16,0.799,1
1,3,17,0.7575,1
1,3,18,0.7476,1
1,3,19,0.8881,1
1,3,20,0.8041,1
1,3,21,0.779,1
1,3,22,0.8199,1
1,3,23,0.7595,1
1,3,24,0.8282,1
1,3,25,0.8571,1
1,3,26,0.7622,1
1,3,27,0.8079,1
1,3,28,0.8619,1
1,3,29,0.8005,1
1,3,30,0.8122,1
1,3,31,0.826,1
1,4,0,0.3038,0
1,4,1,0.2452,0
1,4,2,0.1639,0
1,4,3,0.1373,0
1,4,4,0.141,0
1,4,5,0.1477,0
1,4,6,0.1874,0
1,4,7,0.197,0
1,4,8,0.1883,0
1,4,9,0.1753,0
1,4,10,0.1425,0
1,4,11,0.1501,0
1,4,12,0.2021,0
1,4,13,0.1736,0
1,4,14,0.2776,0
1,4,15,0.1793,0
1,4,16,0.1308,0
1,4,17,0.1398,0
1,4,18,0.1952,0
1,4,19,0.163,0
1,4,20,0.1399,0
1,4,21,0.2729,0
1,4,22,0.2487,0
1,4,23,0.7642,1
1,4,24,0.88,1
1,4,25,0.7905,1
1,4,26,0.8185,1
1,4,27,0.712,1
1,4,28,0.7504,1
1,4,29,0.8118,1
1,4,30,0.8435,1
1,4,31,0.8113,1
1,5,0,0.2361,0
1,5,1,0.1454,0
1,5,2,0.1606,0
1,5,3,0.2387,0
1,5,4,0.1194,0
1,5,5,0.1511,0
1,5,6,0.2031,0
1,5,7,0.0846,0
1,5,8,0.2422,0
1,5,9,0.1484,0
1,5,10,0.1783,0
1,5,11,0.1914,0
1,5,12,0.2521,0
1,5,13,0.1848,0
1,5,14,0.2304,0
1,5,15,0.1189,0
1,5,16,0.219,0
1,5,17,0.2032,0
1,5,18,0.2249,0
1,5,19,0.2405,0
1,5,20,0.1661,0
1,5,21,0.2076,0
1,5,22,0.1909,0
1,5,23,0.1776,0
1,5,24,0.2252,0
1,5,25,0.1298,0
1,5,26,0.1693,0
1,5,27,0.2303,0
1,5,28,0.2106,0
1,5,29,0.1526,0
1,5,30,0.2068,0
1,5,31,0.1725,0
1,6,0,0.7748,1
1,6,1,0.8939,1
1,6,2,0.9126,1
1,6,3,0.2038,0
1,6,4,0.1566,0
1,6,5,0.2189,0
1,6,6,0.2186,0
1,6,7,0.2351,0
1,6,8,0.1557,0
1,6,9,0.1732,0
1,6,10,0.1791,0
1,6,11,0.1351,0
1,6,12,0.2018,0
1,6,13,0.2342,0
1,6,14,0.1873,0
1,6,15,0.1349,0
1,6,16,0.1869,0
1,6,17,0.1167,0
1,6,18,0.1358,0
1,6,19,0.1256,0
1,6,20,0.2347,0
1,6,21,0.1886,0
1,6,22,0.1417,0
1,6,23,0.2569,0
1,6,24,0.2733,0
1,6,25,0.2107,0
1,6,26,0.2224,0
1,6,27,0.141,0
1,6,28,0.1747,0
1,6,29,0.1802,0
1,6,30,0.1561,0
1,6,31,0.1886,0
1,7,0,0.75,1
1,7,1,0.796,1
1,7,2,0.8132,1
1,7,3,0.7916,1
1,7,4,0.8435,1
1,7,5,0.8056,1
1,7,6,0.7605,1
1,7,7,0.7891,1
1,7,8,0.8182,1
1,7,9,0.8282,1
1,7,10,0.8207,1
1,7,11,0.8096,1
1,7,12,0.7677,1
1,7,13,0.8177,1
1,7,14,0.8019,1
1,7,15,0.2116,0
1,7,16,0.1776,0
1,7,17,0.1736,0
1,7,18,0.1749,0
1,7,19,0.2061,0
1,7,20,0.1618,0
1,7,21,0.1893,0
1,7,22,0.1822,0
1,7,23,0.2369,0
1,7,24,0.1953,0
1,7,25,0.1664,0
1,7,26,0.1891,0
1,7,27,0.1681,0
1,7,28,0.221,0
1,7,29,0.2008,0
1,7,30,0.1792,0
1,7,31,0.1533,0
1,8,0,0.829,1
1,8,1,0.7817,1
1,8,2,0.7633,1
1,8,3,0.8387,1
1,8,4,0.835,1
1,8,5,0.995,1
1,8,6,0.8292,1
1,8,7,0.8162,1
1,8,8,0.7938,1
1,8,9,0.8032,1
1,8,10,0.8553,1
1,8,11,0.8117,1
1,8,12,0.7922,1
1,8,13,0.7919,1
1,8,14,0.7485,1
1,8,15,0.8321,1
1,8,16,0.8222,1
1,8,17,0.7962,1
1,8,18,0.7847,1
1,8,19,0.8488,1
1,8,20,0.8217,1
1,8,21,0.806,1
1,8,22,0.8235,1
1,8,23,0.7839,1
1,8,24,0.8284,1
1,8,25,0.8021,1
1,8,26,0.8221,1
1,8,27,0.2313,0
1,8,28,0.2306,0
1,8,29,0.2988,0
1,8,30,0.2292,0
1,8,31,0.1962,0
1,9,0,0.7577,1
1,9,1,0.8736,1
1,9,2,0.8127,1
1,9,3,0.7882,1
1,9,4,0.7946,1
1,9,5,0.7349,1
1,9,6,0.8588,1
1,9,7,0.7542,1
1,9,8,0.7636,1
1,9,9,0.7571,1
1,9,10,0.7898,1
1,9,11,0.8216,1
1,9,12,0.811,1
1,9,13,0.8115,1
1,9,14,0.7386,1
1,9,15,0.8023,1
1,9,16,0.7882,1
1,9,17,0.8547,1
1,9,18,0.8563,1
1,9,19,0.7386,1
1,9,20,0.8419,1
1,9,21,0.7653,1
1,9,22,0.8045,1
1,9,23,0.7879,1
1,9,24,0.859,1
1,9,25,0.8965,1
1,9,26,0.8255,1
1,9,27,0.8173,1
1,9,28,0.8343,1
1,9,29,0.7856,1
1,9,30,0.8441,1
1,9,31,0.808,1
1,10,0,0.8644,1
1,10,1,0.836,1
1,10,2,0.7769,1
1,10,3,0.1553,1
1,10,4,0.8298,1
1,10,5,0.8199,1
1,10,6,0.2378,1
1,10,7,0.8517,1
1,10,8,0.8067,1
1,10,9,0.812,1
1,10,10,0.7884,1
1,10,11,0.9144,1
1,10,12,0.8602,1
1,10,13,0.8486,1
1,10,14,0.7566,1
1,10,15,0.7413,1
1,10,16,0.7656,1
1,10,17,0.767,1
1,10,18,0.8692,1
1,10,19,0.7839,1
1,10,20,0.8678,1
1,10,21,0.8817,1
1,10,22,0.8729,1
1,10,23,0.8152,1
1,10,24,0.7888,1
1,10,25,0.787,1
1,10,26,0.8614,1
1,10,27,0.8561,1
1,10,28,0.7951,1
1,10,29,0.8818,1
1,10,30,0.7805,1
1,10,31,0.9388,1
1,11,0,0.2215,0
1,11,1,0.1874,0
1,11,2,0.2404,0
1,11,3,0.2052,0
1,11,4,0.2313,0
1,11,5,0.138,0
1,11,6,0.1814,0
1,11,7,0.1578,0
1,11,8,0.22,0
1,11,9,0.0968,0
1,11,10,0.8002,1
1,11,11,0.7661,1
1,11,12,0.9375,1
1,11,13,0.8566,1
1,11,14,0.8246,1
1,11,15,0.804,1
1,11,16,0.8535,1
1,11,17,0.8398,1
1,11,18,0.7971,1
1,11,19,0.8708,1
1,11,20,0.7916,1
1,11,21,0.7716,1
1,11,22,0.7907,1
1,11,23,0.8561,1
1,11,24,0.7905,1
1,11,25,0.7776,1
1,11,26,0.7983,1
1,11,27,0.8276,1
1,11,28,0.7862,1
1,11,29,0.8381,1
1,11,30,0.8276,1
1,11,31,0.7493,1
1,12,0,0.2279,0
1,12,1,0.1785,0
1,12,2,0.2632,0
1,12,3,0.1596,0
1,12,4,0.2161,0
1,12,5,0.1664,0
1,12,6,0.2147,0
1,12,7,0.1254,0
1,12,8,0.2435,0
1,12,9,0.2484,0
1,12,10,0.1709,0
1,12,11,0.1496,0
1,12,12,0.2447,0
1,12,13,0.1427,0
1,12,14,0.1831,0
1,12,15,0.1168,0
1,12,16,0.143,0
1,12,17,0.1352,0
1,12,18,0.1707,0
1,12,19,0.2181,0
1,12,20,0.0872,0
1,12,21,0.147,0
1,12,22,0.8845,1
1,12,23,0.8324,1
1,12,24,0.7912,1
1,12,25,0.8115,1
1,12,26,0.8837,1
1,12,27,0.8231,1
1,12,28,0.813,1
1,12,29,0.7694,1
1,12,30,0.8217,1
1,12,31,0.788,1
1,13,0,0.1659,0
1,13,1,0.2164,0
1,13,2,0.2129,0
1,13,3,0.1503,0
1,13,4,0.2066,0
1,13,5,0.162,0
1,13,6,0.1738,0
1,13,7,0.1848,0
1,13,8,0.1909,0
1,13,9,0.1621,0
1,13,10,0.1731,0
1,13,11,0.2492,0
1,13,12,0.2408,0
1,13,13,0.172,0
1,13,14,0.1961,0
1,13,15,0.2128,0
1,13,16,0.2655,0
1,13,17,0.2553,0
1,13,18,0.194,0
1,13,19,0.1563,0
1,13,20,0.1537,0
1,13,21,0.2014,0
1,13,22,0.2423,0
1,13,23,0.1863,0
1,13,24,0.1308,0
1,13,25,0.08,0
1,13,26,0.2093,0
1,13,27,0.2219,0
1,13,28,0.2312,0
1,13,29,0.1909,0
1,13,30,0.1823,0
1,13,31,0.1659,0
1,14,0,0.7609,1
1,14,1,0.7594,1
1,14,2,0.2662,0
1,14,3,0.1557,0
1,14,4,0.1477,0
1,14,5,0.0978,0
1,14,6,0.1674,0
1,14,7,0.3035,0
1,14,8,0.2127,0
1,14,9,0.2951,0
1,14,10,0.1151,0
1,14,11,0.1512,0
1,14,12,0.212,0
1,14,13,0.1927,0
1,14,14,0.2042,0
1,14,15,0.206,0
1,14,16,0.1406,0
1,14,17,0.1177,0
1,14,18,0.1708,0
1,14,19,0.1354,0
1,14,20,0.1937,0
1,14,21,0.2159,0
1,14,22,0.1467,0
1,14,23,0.1493,0
1,14,24,0.1822,0
1,14,25,0.08,0
1,14,26,0.1862,0
1,14,27,0.2508,0
1,14,28,0.1728,0
1,14,29,0.1335,0
1,14,30,0.221,0
1,14,31,0.2037,0
1,15,0,0.804,1
1,15,1,0.8432,1
1,15,2,0.7904,1
1,15,3,0.8687,1
1,15,4,0.8071,1
1,15,5,0.8409,1
1,15,6,0.7917,1
1,15,7,0.7412,1
1,15,8,0.7969,1
1,15,9,0.8339,1
1,15,10,0.7904,1
1,15,11,0.8094,1
1,15,12,0.7969,1
1,15,13,0.7862,1
1,15,14,0.7721,1
1,15,15,0.1828,0
1,15,16,0.1961,0
1,15,17,0.273,0
1,15,18,0.1284,0
1,15,19,0.1492,0
1,15,20,0.1285,0
1,15,21,0.1914,0
1,15,22,0.2009,0
1,15,23,0.1394,0
1,15,24,0.1355,0
1,15,25,0.2003,0
1,15,26,0.168,0
1,15,27,0.144,0
1,15,28,0.2302,0
1,15,29,0.2318,0
1,15,30,0.2065,0
1,15,31,0.2393,0
1,16,0,0.8335,1
1,16,1,0.8876,1
1,16,2,0.7835,1
1,16,3,0.7549,1
1,16,4,0.8442,1
1,16,5,0.8448,1
1,16,6,0.7725,1
1,16,7,0.8573,1
1,16,8,0.7505,1
1,16,9,0.81,1
1,16,10,0.8054,1
1,16,11,0.7979,1
1,16,12,0.8337,1
1,16,13,0.807,1
1,16,14,0.7567,1
1,16,15,0.8393,1
1,16,16,0.7833,1
1,16,17,0.7598,1
1,16,18,0.7824,1
1,16,19,0.7717,1
1,16,20,0.854,1
1,16,21,0.8279,1
1,16,22,0.808,1
1,16,23,0.7672,1
1,16,24,0.7613,1
1,16,25,0.699,1
1,16,26,0.802,1
1,16,27,0.196,0
1,16,28,0.1968,0
1,16,29,0.274,0
1,16,30,0.2508,0
1,16,31,0.0866,0
1,17,0,0.8286,1
1,17,1,0.7955,1
1,17,2,0.7763,1
1,17,3,0.8265,1
1,17,4,0.8246,1
1,17,5,0.8298,1
1,17,6,0.7315,1
1,17,7,0.6834,1
1,17,8,0.7442,1
1,17,9,0.8041,1
1,17,10,0.8007,1
1,17,11,0.8085,1
1,17,12,0.7744,1
1,17,13,0.7941,1
1,17,14,0.7826,1
1,17,15,0.852,1
1,17,16,0.7763,1
1,17,17,0.8807,1
1,17,18,0.8225,1
1,17,19,0.8245,1
1,17,20,0.8708,1
1,17,21,0.7707,1
1,17,22,0.8035,1
1,17,23,0.8246,1
1,17,24,0.8312,1
1,17,25,0.8115,1
1,17,26,0.7548,1
1,17,27,0.8356,1
1,17,28,0.7547,1
1,17,29,0.8399,1
1,17,30,0.7569,1
1,17,31,0.7945,1
1,18,0,0.793,1
1,18,1,0.7274,1
1,18,2,0.8974,1
1,18,3,0.8298,1
1,18,4,0.8214,1
1,18,5,0.7774,1
1,18,6,0.7798,1
1,18,7,0.8295,1
1,18,8,0.9042,1
1,18,9,0.7239,1
1,18,10,0.8468,1
1,18,11,0.8045,1
1,18,12,0.8618,1
1,18,13,0.8101,1
1,18,14,0.7536,1
1,18,15,0.8186,1
1,18,16,0.8354,1
1,18,17,0.7913,1
1,18,18,0.8434,1
1,18,19,0.8225,1
1,18,20,0.8082,1
1,18,21,0.8216,1
1,18,22,0.8174,1
1,18,23,0.7805,1
1,18,24,0.7797,1
1,18,25,0.8628,1
1,18,26,0.7489,1
1,18,27,0.895,1
1,18,28,0.8193,1
1,18,29,0.7795,1
1,18,30,0.8437,1
1,18,31,0.8389,1
1,19,0,0.1572,0
1,19,1,0.2175,0
1,19,2,0.1917,0
1,19,3,0.198,0
1,19,4,0.1908,0
1,19,5,0.1701,0
1,19,6,0.1654,0
1,19,7,0.1862,0
1,19,8,0.1711,0
1,19,9,0.1733,0
1,19,10,0.8434,1
1,19,11,0.8168,1
1,19,12,0.8297,1
1,19,13,0.8248,1
1,19,14,0.8554,1
1,19,15,0.8911,1
1,19,16,0.7409,1
1,19,17,0.8107,1
1,19,18,0.7909,1
1,19,19,0.7942,1
1,19,20,0.8791,1
1,19,21,0.815,1
1,19,22,0.8417,1
1,19,23,0.7841,1
1,19,24,0.8217,1
1,19,25,0.7816,1
1,19,26,0.8551,1
1,19,27,0.852,1
1,19,28,0.8639,1
1,19,29,0.8321,1
1,19,30,0.8713,1
1,19,31,0.8035,1
1,20,0,0.214,0
1,20,1,0.188,0
1,20,2,0.159,0
1,20,3,0.2413,0
1,20,4,0.1733,0
1,20,5,0.1317,0
1,20,6,0.2045,0
1,20,7,0.1939,0
1,20,8,0.1534,0
1,20,9,0.1239,0
1,20,10,0.0993,0
1,20,11,0.2358,0
1,20,12,0.1442,0
1,20,13,0.195,0
1,20,14,0.1413,0
1,20,15,0.1663,0
1,20,16,0.2359,0
1,20,17,0.2095,0
1,20,18,0.1835,0
1,20,19,0.1674,0
1,20,20,0.234,0
1,20,21,0.2218,0
1,20,22,0.7642,1
1,20,23,0.7969,1
1,20,24,0.7739,1
1,20,25,0.7722,1
1,20,26,0.8638,1
1,20,27,0.8784,1
1,20,28,0.7723,1
1,20,29,0.8442,1
1,20,30,0.8296,1
1,20,31,0.7691,1
1,21,0,0.1036,0
1,21,1,0.1838,0
1,21,2,0.2497,0
1,21,3,0.1882,0
1,21,4,0.1976,0
1,21,5,0.3021,0
1,21,6,0.1782,0
1,21,7,0.1497,0
1,21,8,0.2295,0
1,21,9,0.1488,0
1,21,10,0.1725,0
1,21,11,0.2683,0
1,21,12,0.2411,0
1,21,13,0.2116,0
1,21,14,0.1551,0
1,21,15,0.1905,0
1,21,16,0.2646,0
1,21,17,0.191,0
1,21,18,0.2019,0
1,21,19,0.2703,0
1,21,20,0.2204,0
1,21,21,0.1501,0
1,21,22,0.1355,0
1,21,23,0.2031,0
1,21,24,0.161,0
1,21,25,0.2081,0
1,21,26,0.2212,0
1,21,27,0.1642,0
1,21,28,0.2207,0
1,21,29,0.1742,0
1,21,30,0.1781,0
1,21,31,0.2688,0
1,22,0,0.8669,1
1,22,1,0.8098,1
1,22,2,0.1921,0
1,22,3,0.198,0
1,22,4,0.1737,0
1,22,5,0.2457,0
1,22,6,0.2513,0
1,22,7,0.1714,0
1,22,8,0.1953,0
1,22,9,0.1018,0
1,22,10,0.197,0
1,22,11,0.2041,0
1,22,12,0.1716,0
1,22,13,0.1871,0
1,22,14,0.0936,0
1,22,15,0.1697,0
1,22,16,0.2383,0
1,22,17,0.1892,0
1,22,18,0.0977,0
1,22,19,0.1688,0
1,22,20,0.1986,0
1,22,21,0.1936,0
1,22,22,0.1275,0
1,22,23,0.1748,0
1,22,24,0.1534,0
1,22,25,0.1922,0
1,22,26,0.2117,0
1,22,27,0.209,0
1,22,28,0.2122,0
1,22,29,0.2026,0
1,22,30,0.1298,0
1,22,31,0.2542,0
1,23,0,0.8888,1
1,23,1,0.8373,1
1,23,2,0.8495,1
1,23,3,0.7958,1
1,23,4,0.7428,1
1,23,5,0.8783,1
1,23,6,0.7668,1
1,23,7,0.7863,1
1,23,8,0.7279,1
1,23,9,0.7792,1
1,23,10,0.8591,1
1,23,11,0.8552,1
1,23,12,0.8467,1
1,23,13,0.8016,1
1,23,14,0.1488,0
1,23,15,0.1145,0
1,23,16,0.1617,0
1,23,17,0.2314,0
1,23,18,0.1961,0
1,23,19,0.1733,0
1,23,20,0.157,0
1,23,21,0.1663,0
1,23,22,0.2236,0
1,23,23,0.2078,0
1,23,24,0.1927,0
1,23,25,0.1414,0
1,23,26,0.2486,0
1,23,27,0.2251,0
1,23,28,0.1469,0
1,23,29,0.2073,0
1,23,30,0.2135,0
1,23,31,0.1456,0
1,24,0,0.7033,1
1,24,1,0.8501,1
1,24,2,0.8035,1
1,24,3,0.7762,1
1,24,4,0.904,1
1,24,5,0.8684,1
1,24,6,0.9246,1
1,24,7,0.8709,1
1,24,8,0.7476,1
1,24,9,0.7683,1
1,24,10,0.7816,1
1,24,11,0.8859,1
1,24,12,0.8379,1
1,24,13,0.8314,1
1,24,14,0.8754,1
1,24,15,0.7785,1
1,24,16,0.8356,1
1,24,17,0.7919,1
1,24,18,0.8093,1
1,24,19,0.7778,1
1,24,20,0.8645,1
1,24,21,0.8882,1
1,24,22,0.8569,1
1,24,23,0.8136,1
1,24,24,0.8213,1
1,24,25,0.8744,1
1,24,26,0.8143,1
1,24,27,0.2617,0
1,24,28,0.1786,0
1,24,29,0.1867,0
1,24,30,0.1626,0
1,24,31,0.2348,0
1,25,0,0.9074,1
1,25,1,0.8073,1
1,25,2,0.831,1
1,25,3,0.7976,1
1,25,4,0.7712,1
1,25,5,0.7117,1
1,25,6,0.8423,1
1,25,7,0.8214,1
1,25,8,0.8381,1
1,25,9,0.86,1
1,25,10,0.7781,1
1,25,11,0.8569,1
1,25,12,0.8496,1
1,25,13,0.7853,1
1,25,14,0.7895,1
1,25,15,0.8543,1
1,25,16,0.8283,1
1,25,17,0.7975,1
1,25,18,0.7609,1
1,25,19,0.7414,1
1,25,20,0.8081,1
1,25,21,0.7748,1
1,25,22,0.8443,1
1,25,23,0.8098,1
1,25,24,0.8147,1
1,25,25,0.7709,1
1,25,26,0.8793,1
1,25,27,0.8095,1
1,25,28,0.7469,1
1,25,29,0.7941,1
1,25,30,0.8068,1
1,25,31,0.8523,1
1,26,0,0.7445,1
1,26,1,0.8295,1
1,26,2,0.858,1
1,26,3,0.8086,1
1,26,4,0.7783,1
1,26,5,0.792,1
1,26,6,0.8366,1
1,26,7,0.7628,1
1,26,8,0.8508,1
1,26,9,0.7739,1
1,26,10,0.7919,1
1,26,11,0.8053,1
1,26,12,0.8252,1
1,26,13,0.8024,1
1,26,14,0.8543,1
1,26,15,0.7719,1
1,26,16,0.8039,1
1,26,17,0.8876,1
1,26,18,0.8162,1
1,26,19,0.8511,1
1,26,20,0.7892,1
1,26,21,0.7944,1
1,26,22,0.8316,1
1,26,23,0.7498,1
1,26,24,0.818,1
1,26,25,0.8684,1
1,26,26,0.8491,1
1,26,27,0.8478,1
1,26,28,0.8603,1
1,26,29,0.8361,1
1,26,30,0.7505,1
1,26,31,0.8006,1
1,27,0,0.08,0
1,27,1,0.1449,0
1,27,2,0.1643,0
1,27,3,0.2435,0
1,27,4,0.204,0
1,27,5,0.1844,0
1,27,6,0.2415,0
1,27,7,0.1349,0
1,27,8,0.1205,0
1,27,9,0.7318,1
1,27,10,0.8011,1
1,27,11,0.8551,1
1,27,12,0.881,1
1,27,13,0.8672,1
1,27,14,0.8619,1
1,27,15,0.6767,1
1,27,16,0.8319,1
1,27,17,0.8099,1
1,27,18,0.7281,1
1,27,19,0.8011,1
1,27,20,0.8995,1
1,27,21,0.7648,1
1,27,22,0.8498,1
1,27,23,0.8998,1
1,27,24,0.8614,1
1,27,25,0.8939,1
1,27,26,0.8091,1
1,27,27,0.7948,1
1,27,28,0.7887,1
1,27,29,0.909,1
1,27,30,0.8008,1
1,27,31,0.7207,1
1,28,0,0.195,0
1,28,1,0.1587,0
1,28,2,0.1963,0
1,28,3,0.2778,0
1,28,4,0.2067,0
1,28,5,0.3003,0
1,28,6,0.2222,0
1,28,7,0.1883,0
1,28,8,0.08,0
1,28,9,0.2559,0
1,28,10,0.1569,0
1,28,11,0.1568,0
1,28,12,0.1663,0
1,28,13,0.2038,0
1,28,14,0.1657,0
1,28,15,0.1986,0
1,28,16,0.1528,0
1,28,17,0.1582,0
1,28,18,0.1574,0
1,28,19,0.1896,0
1,28,20,0.1693,0
1,28,21,0.1956,0
1,28,22,0.829,1
1,28,23,0.7797,1
1,28,24,0.8057,1
1,28,25,0.7653,1
1,28,26,0.7415,1
1,28,27,0.8406,1
1,28,28,0.8302,1
1,28,29,0.8572,1
1,28,30,0.8225,1
1,28,31,0.7983,1
1,29,0,0.1805,0
1,29,1,0.1636,0
1,29,2,0.2609,0
1,29,3,0.1481,0
1,29,4,0.2051,0
1,29,5,0.1698,0
1,29,6,0.2232,0
1,29,7,0.1782,0
1,29,8,0.1755,0
1,29,9,0.1538,0
1,29,10,0.2109,0
1,29,11,0.1487,0
1,29,12,0.2325,0
1,29,13,0.1327,0
1,29,14,0.1918,0
1,29,15,0.2079,0
1,29,16,0.2101,0
1,29,17,0.185,0
1,29,18,0.1986,0
1,29,19,0.1732,0
1,29,20,0.2777,0
1,29,21,0.2651,0
1,29,22,0.1667,0
1,29,23,0.2349,0
1,29,24,0.2436,0
1,29,25,0.1492,0
1,29,26,0.1308,0
1,29,27,0.1897,0
1,29,28,0.231,0
1,29,29,0.1991,0
1,29,30,0.1811,0
1,29,31,0.2029,0
1,30,0,0.6603,1
1,30,1,0.8687,1
1,30,2,0.2026,0
1,30,3,0.2877,0
1,30,4,0.1888,0
1,30,5,0.2383,0
1,30,6,0.1624,0
1,30,7,0.1204,0
1,30,8,0.2437,0
1,30,9,0.1671,0
1,30,10,0.1641,0
1,30,11,0.2369,0
1,30,12,0.186,0
1,30,13,0.2118,0
1,30,14,0.2267,0
1,30,15,0.1011,0
1,30,16,0.1829,0
1,30,17,0.1842,0
1,30,18,0.2017,0
1,30,19,0.2592,0
1,30,20,0.1633,0
1,30,21,0.2518,0
1,30,22,0.2174,0
1,30,23,0.1672,0
1,30,24,0.2065,0
1,30,25,0.1237,0
1,30,26,0.1987,0
1,30,27,0.2256,0
1,30,28,0.3022,0
1,30,29,0.2528,0
1,30,30,0.08,0
1,30,31,0.2141,0
1,31,0,0.8581,1
1,31,1,0.8039,1
1,31,2,0.7866,1
1,31,3,0.1781,0
1,31,4,0.2926,0
1,31,5,0.2676,0
1,31,6,0.1051,0
1,31,7,0.1539,0
1,31,8,0.1514,0
1,31,9,0.1562,0
1,31,10,0.2263,0
1,31,11,0.2094,0
1,31,12,0.2872,0
1,31,13,0.1989,0
1,31,14,0.2133,0
1,31,15,0.2323,0
1,31,16,0.1603,0
1,31,17,0.1912,0
1,31,18,0.1325,0
1,31,19,0.1865,0
1,31,20,0.163,0
1,31,21,0.1245,0
1,31,22,0.2275,0
1,31,23,0.2281,0
1,31,24,0.231,0
1,31,25,0.187,0
1,31,26,0.2322,0
1,31,27,0.144,0
1,31,28,0.202,0
1,31,29,0.1563,0
1,31,30,0.2371,0
1,31,31,0.1761,0
2,0,0,0.752,1
2,0,1,0.7766,1
2,0,2,0.7977,1
2,0,3,0.8322,1
2,0,4,0.7065,1
2,0,5,0.1341,0
2,0,6,0.2501,0
2,0,7,0.1198,0
2,0,8,0.2585,0
2,0,9,0.8383,1
2,0,10,0.7877,1
2,0,11,0.7634,1
2,0,12,0.7733,1
2,0,13,0.7349,1
2,0,14,0.7662,1
2,0,15,0.7888,1
2,0,16,0.8292,1
2,0,17,0.7322,1
2,0,18,0.782,1
2,0,19,0.7952,1
2,0,20,0.1508,0
2,0,21,0.1069,0
2,0,22,0.1602,0
2,0,23,0.1652,0
2,0,24,0.7276,1
2,0,25,0.8148,1
2,0,26,0.777,1
2,0,27,0.8043,1
2,0,28,0.7505,1
2,0,29,0.8262,1
2,0,30,0.7516,1
2,0,31,0.7433,1
2,1,0,0.7915,1
2,1,1,0.7509,1
2,1,2,0.827,1
2,1,3,0.7842,1
2,1,4,0.1786,0
2,1,5,0.1903,0
2,1,6,0.7694,1
2,1,7,0.7486,1
2,1,8,0.8247,1
2,1,9,0.7754,1
2,1,10,0.7756,1
2,1,11,0.851,1
2,1,12,0.8023,1
2,1,13,0.7922,1
2,1,14,0.8526,1
2,1,15,0.7657,1
2,1,16,0.807,1
2,1,17,0.7173,1
2,1,18,0.7279,1
2,1,19,0.1343,0
2,1,20,0.2267,0
2,1,21,0.7651,1
2,1,22,0.7883,1
2,1,23,0.7427,1
2,1,24,0.7483,1
2,1,25,0.7657,1
2,1,26,0.7651,1
2,1,27,0.8241,1
2,1,28,0.7763,1
2,1,29,0.8094,1
2,1,30,0.7464,1
2,1,31,0.7819,1
2,2,0,0.7854,1
2,2,1,0.2076,0
2,2,2,0.2886,0
2,2,3,0.7317,1
2,2,4,0.8522,1
2,2,5,0.7812,1
2,2,6,0.7742,1
2,2,7,0.7774,1
2,2,8,0.7884,1
2,2,9,0.7166,1
2,2,10,0.7889,1
2,2,11,0.6828,1
2,2,12,0.7192,1
2,2,13,0.7913,1
2,2,14,0.7658,1
2,2,15,0.1004,1
2,2,16,0.135,0
2,2,17,0.1746,0
2,2,18,0.8114,1
2,2,19,0.7843,1
2,2,20,0.7251,1
2,2,21,0.8012,1
2,2,22,0.7979,1
2,2,23,0.7916,1
2,2,24,0.8178,1
2,2,25,0.767,1
2,2,26,0.7582,1
2,2,27,0.8366,1
2,2,28,0.761,1
2,2,29,0.7883,1
2,2,30,0.7985,1
2,2,31,0.1452,0
2,3,0,0.1539,0
2,3,1,0.7456,1
2,3,2,0.7873,1
2,3,3,0.7381,1
2,3,4,0.7938,1
2,3,5,0.8109,1
2,3,6,0.8008,1
2,3,7,0.7667,1
2,3,8,0.7952,1
2,3,9,0.7716,1
2,3,10,0.8171,1
2,3,11,0.7425,1
2,3,12,0.776,1
2,3,13,0.1615,0
2,3,14,0.2767,0
2,3,15,0.1709,0
2,3,16,0.7393,1
2,3,17,0.8579,1
2,3,18,0.8088,1
2,3,19,0.7549,1
2,3,20,0.7929,1
2,3,21,0.7691,1
2,3,22,0.7264,1
