layer,row,col,reflectance
1,20,4,0.1658
1,20,5,0.2865
1,20,6,0.0745
1,20,7,0.1479
1,20,8,0.0486
1,20,9,0.1521
1,20,10,0.3403
1,20,11,0.2321
1,20,12,0.1418
1,20,13,0.2228
1,20,14,0.0968
1,20,15,0.143
1,20,16,0.18
1,20,17,0.1747
1,20,18,0.1432
1,20,19,0.1919
1,20,20,0.2372
1,20,21,0.2594
1,20,22,0.1687
1,20,23,0.2808
1,20,24,0.2144
1,20,25,0.1489
1,20,26,0.1258
1,20,27,0.1901
1,20,28,0.1529
1,20,29,0.271
1,20,30,0.2125
1,20,31,0.1814
1,20,32,0.2281
1,20,33,0.1812
1,20,34,0.1153
1,20,35,0.2959
1,20,36,0.1573
1,20,37,0.1414
1,20,38,0.2555
1,20,39,0.2041
1,20,40,0.2158
1,20,41,0.2017
1,20,42,0.0689
1,20,43,0.1295
1,20,44,0.2325
1,20,45,0.2689
1,20,46,0.1756
1,20,47,0.7043
1,20,48,0.853
1,20,49,0.8433
1,20,50,0.7587
1,20,51,0.7771
1,20,52,0.1942
1,20,53,0.315
1,20,54,0.1484
1,20,55,0.1307
1,20,56,0.0745
1,20,57,0.6505
1,20,58,0.7025
1,20,59,0.7065
1,20,60,0.7781
1,20,61,0.8522
1,20,62,0.1972
1,20,63,0.1806
1,21,0,0.0608
1,21,1,0.3214
1,21,2,0.157
1,21,3,0.1953
1,21,4,0.1588
1,21,5,0.1479
1,21,6,0.182
1,21,7,0.1959
1,21,8,0.1557
1,21,9,0.2521
1,21,10,0.2079
1,21,11,0.1664
1,21,12,0.2144
1,21,13,0.1822
1,21,14,0.25
1,21,15,0.1286
1,21,16,0.242
1,21,17,0.1555
1,21,18,0.1394
1,21,19,0.1897
1,21,20,0.0943
1,21,21,0.2504
1,21,22,0.0661
1,21,23,0.1642
1,21,24,0.8688
1,21,25,0.7374
1,21,26,0.7229
1,21,27,0.7363
1,21,28,0.5789
1,21,29,0.628
1,21,30,0.8343
1,21,31,0.7826
1,21,32,0.8253
1,21,33,0.6283
1,21,34,0.7352
1,21,35,0.7143
1,21,36,0.7078
1,21,37,0.8007
1,21,38,0.8267
1,21,39,0.8488
1,21,40,0.8459
1,21,41,0.7732
1,21,42,0.6629
1,21,43,0.7085
1,21,44,0.1986
1,21,45,0.0593
1,21,46,0.2642
1,21,47,0.7805
1,21,48,0.6918
1,21,49,0.7497
1,21,50,0.7146
1,21,51,0.7608
1,21,52,0.1097
1,21,53,0.2529
1,21,54,0.3248
1,21,55,0.1659
1,21,56,0.608
1,21,57,0.7726
1,21,58,0.836
1,21,59,0.6696
1,21,60,0.7553
1,21,61,0.7189
1,21,62,0.1389
1,21,63,0.0791
1,22,0,0.0708
1,22,1,0.1015
1,22,2,0.1137
1,22,3,0.0939
1,22,4,0.1922
1,22,5,0.1748
1,22,6,0.1878
1,22,7,0.2762
1,22,8,0.1996
1,22,9,0.1543
1,22,10,0.7373
1,22,11,0.1893
1,22,12,0.0913
1,22,13,0.0284
1,22,14,0.1594
1,22,15,0.3235
1,22,16,0.1976
1,22,17,0.1918
1,22,18,0.2047
1,22,19,0.2917
1,22,20,0.1436
1,22,21,0.0883
1,22,22,0.2262
1,22,23,0.1903
1,22,24,0.57
1,22,25,0.8036
1,22,26,0.7998
1,22,27,0.8126
1,22,28,0.7483
1,22,29,0.872
1,22,30,0.7816
1,22,31,0.8512
1,22,32,0.7717
1,22,33,0.7414
1,22,34,0.8033
1,22,35,0.7908
1,22,36,0.7075
1,22,37,0.6954
1,22,38,0.7119
1,22,39,0.6769
1,22,40,0.731
1,22,41,0.7573
1,22,42,0.8991
1,22,43,0.6035
1,22,44,0.1179
1,22,45,0.1899
1,22,46,0.2854
1,22,47,0.6349
1,22,48,0.7448
1,22,49,0.8332
1,22,50,0.8819
1,22,51,0.9123
1,22,52,0.1667
1,22,53,0.1659
1,22,54,0.185
1,22,55,0.8447
1,22,56,0.8332
1,22,57,0.9035
1,22,58,0.7561
1,22,59,0.7169
1,22,60,0.7454
1,22,61,0.2872
1,22,62,0.1664
1,22,63,0.0982
1,23,0,0.1477
1,23,1,0.2232
1,23,2,0.1019
1,23,3,0.2156
1,23,4,0.2301
1,23,5,0.3379
1,23,6,0.6798
1,23,7,0.9633
1,23,8,0.8877
1,23,9,0.7607
1,23,10,0.7229
1,23,11,0.7361
1,23,12,0.6906
1,23,13,0.8407
1,23,14,0.7172
1,23,15,0.283
1,23,16,0.1281
1,23,17,0.1417
1,23,18,0.1767
1,23,19,0.1771
1,23,20,0.1899
1,23,21,0.1715
1,23,22,0.2574
1,23,23,0.1
1,23,24,0.7664
1,23,25,0.91
1,23,26,0.6761
1,23,27,0.8893
1,23,28,0.8014
1,23,29,0.8547
1,23,30,0.7755
1,23,31,0.8538
1,23,32,0.6942
1,23,33,0.9369
1,23,34,0.6588
1,23,35,0.769
1,23,36,0.8159
1,23,37,0.7286
1,23,38,0.8022
1,23,39,0.8002
1,23,40,0.8863
1,23,41,0.7746
1,23,42,0.6843
1,23,43,0.7822
1,23,44,0.1023
1,23,45,0.2131
1,23,46,0.1759
1,23,47,0.7721
1,23,48,0.6888
1,23,49,0.6711
1,23,50,0.5723
1,23,51,0.2768
1,23,52,0.1558
1,23,53,0.1872
1,23,54,0.7954
1,23,55,0.7004
1,23,56,0.6446
1,23,57,0.9032
1,23,58,0.7655
1,23,59,0.6864
1,23,60,0.2327
1,23,61,0.2015
1,23,62,0.1488
1,23,63,0.2771
1,24,0,0.1991
1,24,1,0.2097
1,24,2,0.1153
1,24,3,0.1251
1,24,4,0.7042
1,24,5,0.6231
1,24,6,0.9374
1,24,7,0.7191
1,24,8,0.7587
1,24,9,0.8426
1,24,10,0.7962
1,24,11,0.7566
1,24,12,0.6802
1,24,13,0.7253
1,24,14,0.6037
1,24,15,0.9113
1,24,16,0.5781
1,24,17,0.249
1,24,18,0.1568
1,24,19,0.2765
1,24,20,0.2643
1,24,21,0.205
1,24,22,0.2578
1,24,23,0.1437
1,24,24,0.683
1,24,25,0.8023
1,24,26,0.6141
1,24,27,0.8159
1,24,28,0.9836
1,24,29,0.7778
1,24,30,0.9358
1,24,31,0.7251
1,24,32,0.929
1,24,33,0.9349
1,24,34,0.9523
1,24,35,0.7124
1,24,36,0.7575
1,24,37,0.6382
1,24,38,0.7827
1,24,39,0.6654
1,24,40,0.8673
1,24,41,0.7971
1,24,42,0.6513
1,24,43,0.8105
1,24,44,0.1205
1,24,45,0.1515
1,24,46,0.1431
1,24,47,0.7719
1,24,48,0.7363
1,24,49,0.6493
1,24,50,0.3032
1,24,51,0.2006
1,24,52,0.1999
1,24,53,0.2462
1,24,54,0.7862
1,24,55,0.7891
1,24,56,0.8238
1,24,57,0.8303
1,24,58,0.734
1,24,59,0.1326
1,24,60,0.162
1,24,61,0.1431
1,24,62,0.2281
1,24,63,0.1708
1,25,0,0.0808
1,25,1,0.1785
1,25,2,0.16
1,25,3,0.8172
1,25,4,0.8528
1,25,5,0.6285
1,25,6,0.8046
1,25,7,0.7253
1,25,8,0.7105
1,25,9,0.6517
1,25,10,0.7996
1,25,11,0.689
1,25,12,0.6363
1,25,13,0.8171
1,25,14,0.8107
1,25,15,0.7643
1,25,16,0.6829
1,25,17,0.6447
1,25,18,0.2437
1,25,19,0.2017
1,25,20,0.2075
1,25,21,0.2558
1,25,22,0.1147
1,25,23,0.3075
1,25,24,0.7004
1,25,25,0.6924
1,25,26,0.8383
1,25,27,0.6034
1,25,28,0.6967
1,25,29,0.6884
1,25,30,0.7627
1,25,31,0.9829
1,25,32,0.6962
1,25,33,0.7461
1,25,34,0.7614
1,25,35,0.7585
1,25,36,0.7901
1,25,37,0.8494
1,25,38,0.5627
1,25,39,0.7449
1,25,40,0.6716
1,25,41,0.6332
1,25,42,0.8126
1,25,43,0.7165
1,25,44,0.2884
1,25,45,0.1576
1,25,46,0.1507
1,25,47,0.7919
1,25,48,0.6449
1,25,49,0.1934
1,25,50,0.1888
1,25,51,0.2024
1,25,52,0.1158
1,25,53,0.1457
1,25,54,0.7422
1,25,55,0.8559
1,25,56,0.767
1,25,57,0.719
1,25,58,0.6976
1,25,59,0.2644
1,25,60,0.2687
1,25,61,0.1466
1,25,62,0.0817
1,25,63,0.1023
1,26,0,0.2197
1,26,1,0.1784
1,26,2,0.7992
1,26,3,0.6456
1,26,4,0.8483
1,26,5,0.8346
1,26,6,0.7997
1,26,7,0.8352
1,26,8,0.5523
1,26,9,0.8251
1,26,10,0.7909
1,26,11,0.7299
1,26,12,0.6138
1,26,13,0.7571
1,26,14,0.8214
1,26,15,0.7618
1,26,16,0.8766
1,26,17,0.7071
1,26,18,0.699
1,26,19,0.2054
1,26,20,0.1839
1,26,21,0.1107
1,26,22,0.239
1,26,23,0.2284
1,26,24,0.7466
1,26,25,0.8055
1,26,26,0.8288
1,26,27,0.748
1,26,28,0.8682
1,26,29,0.8811
1,26,30,0.6748
1,26,31,0.7495
1,26,32,0.7889
1,26,33,0.8124
1,26,34,0.8153
1,26,35,0.6632
1,26,36,0.8843
1,26,37,0.9789
1,26,38,0.7871
1,26,39,0.7933
1,26,40,0.8295
1,26,41,0.7302
1,26,42,0.729
1,26,43,0.8118
1,26,44,0.2187
1,26,45,0.2215
1,26,46,0.2266
1,26,47,0.7275
1,26,48,0.6953
1,26,49,0.2371
1,26,50,0.2913
1,26,51,0.1886
1,26,52,0.2437
1,26,53,0.1556
1,26,54,0.1959
1,26,55,0.7459
1,26,56,0.8666
1,26,57,0.8047
1,26,58,0.6635
1,26,59,0.2643
1,26,60,0.2885
1,26,61,0.2164
1,26,62,0.221
1,26,63,0.2196
1,27,0,0.1106
1,27,1,0.1867
1,27,2,0.9365
1,27,3,0.7717
1,27,4,0.7917
1,27,5,0.8618
1,27,6,0.7502
1,27,7,0.7803
1,27,8,0.7806
1,27,9,0.8287
1,27,10,0.7883
1,27,11,0.8816
1,27,12,0.7556
1,27,13,0.7071
1,27,14,0.8636
1,27,15,0.8115
1,27,16,0.8027
1,27,17,0.6342
1,27,18,0.8146
1,27,19,0.1357
1,27,20,0.1749
1,27,21,0.1133
1,27,22,0.1076
1,27,23,0.103
1,27,24,0.5051
1,27,25,0.6693
1,27,26,0.8713
1,27,27,0.756
1,27,28,0.6864
1,27,29,0.8502
1,27,30,0.7511
1,27,31,0.8595
1,27,32,0.6006
1,27,33,0.8358
1,27,34,0.7895
1,27,35,1.0
1,27,36,0.6714
1,27,37,0.6766
1,27,38,0.8073
1,27,39,0.6871
1,27,40,0.7003
1,27,41,0.7831
1,27,42,0.8008
1,27,43,0.7262
1,27,44,0.218
1,27,45,0.1987
1,27,46,0.1326
1,27,47,0.8117
1,27,48,0.7385
1,27,49,0.8389
1,27,50,0.1255
1,27,51,0.1369
1,27,52,0.1943
1,27,53,0.1808
1,27,54,0.0799
1,27,55,0.1792
1,27,56,0.8478
1,27,57,0.6836
1,27,58,0.6076
1,27,59,0.7865
1,27,60,0.0
1,27,61,0.0383
1,27,62,0.2611
1,27,63,0.0537
1,28,0,0.2201
1,28,1,0.7782
1,28,2,0.7679
1,28,3,0.8492
1,28,4,0.7271
1,28,5,0.7094
1,28,6,0.689
1,28,7,0.7751
1,28,8,0.2077
1,28,9,0.1353
1,28,10,0.1952
1,28,11,0.0229
1,28,12,0.2138
1,28,13,0.6453
1,28,14,0.7492
1,28,15,0.803
1,28,16,0.6579
1,28,17,0.7744
1,28,18,0.8488
1,28,19,0.7172
1,28,20,0.0985
1,28,21,0.1875
1,28,22,0.0482
1,28,23,0.0816
1,28,24,0.8885
1,28,25,0.659
1,28,26,0.7616
1,28,27,0.7654
1,28,28,0.8356
1,28,29,0.6889
1,28,30,0.7416
1,28,31,0.7479
1,28,32,0.6964
1,28,33,0.7653
1,28,34,0.6934
1,28,35,0.8423
1,28,36,0.7758
1,28,37,0.7811
1,28,38,0.809
1,28,39,0.7449
1,28,40,0.7311
1,28,41,0.7599
1,28,42,0.7277
1,28,43,0.7889
1,28,44,0.1257
1,28,45,0.1708
1,28,46,0.2177
1,28,47,0.924
1,28,48,0.6778
1,28,49,0.6785
1,28,50,0.7133
1,28,51,0.2625
1,28,52,0.0902
1,28,53,0.1251
1,28,54,0.0607
1,28,55,0.2115
1,28,56,0.1015
1,28,57,0.848
1,28,58,0.6687
1,28,59,0.646
1,28,60,0.7505
1,28,61,0.2192
1,28,62,0.2138
1,28,63,0.1754
1,29,0,0.1683
1,29,1,0.6272
1,29,2,0.6676
1,29,3,0.7137
1,29,4,0.83
1,29,5,0.7983
1,29,6,0.7338
1,29,7,0.1789
1,29,8,0.1362
1,29,9,0.2217
1,29,10,0.2336
1,29,11,0.1857
1,29,12,0.1987
1,29,13,0.2916
1,29,14,0.7453
1,29,15,0.7865
1,29,16,0.6773
1,29,17,0.7853
1,29,18,0.7808
1,29,19,0.8911
1,29,20,0.2573
1,29,21,0.2193
1,29,22,0.2622
1,29,23,0.1912
1,29,24,0.7254
1,29,25,0.6552
1,29,26,0.8112
1,29,27,0.9526
1,29,28,0.7076
1,29,29,0.786
1,29,30,0.5945
1,29,31,0.7421
1,29,32,0.8243
1,29,33,0.7754
1,29,34,0.7494
1,29,35,0.6059
1,29,36,0.8342
1,29,37,0.8398
1,29,38,0.5846
1,29,39,0.6579
1,29,40,0.7414
1,29,41,0.7574
1,29,42,0.7805
1,29,43,0.7937
1,29,44,0.1191
1,29,45,0.1991
1,29,46,0.1808
1,29,47,0.7195
1,29,48,1.0
1,29,49,0.6269
1,29,50,0.6387
1,29,51,0.6216
1,29,52,0.2879
1,29,53,0.1626
1,29,54,0.1292
1,29,55,0.056
1,29,56,0.1527
1,29,57,0.7377
1,29,58,0.7542
1,29,59,0.7868
1,29,60,0.7928
1,29,61,0.1067
1,29,62,0.1792
1,29,63,0.1131
1,30,0,0.2266
1,30,1,0.7738
1,30,2,0.7736
1,30,3,0.7767
1,30,4,0.8771
1,30,5,0.8517
1,30,6,0.289
1,30,7,0.1094
1,30,8,0.2363
1,30,9,0.3222
1,30,10,0.0578
1,30,11,0.1806
1,30,12,0.0443
1,30,13,0.2278
1,30,14,0.0769
1,30,15,0.824
1,30,16,0.8394
1,30,17,0.6417
1,30,18,0.7453
1,30,19,0.7372
1,30,20,0.1988
1,30,21,0.083
1,30,22,0.2451
1,30,23,0.2427
1,30,24,0.7636
1,30,25,0.7132
1,30,26,0.8641
1,30,27,0.9091
1,30,28,0.7176
1,30,29,0.738
1,30,30,0.8313
1,30,31,0.7341
1,30,32,0.6444
1,30,33,0.9306
1,30,34,0.7113
1,30,35,0.7085
1,30,36,0.6175
1,30,37,0.8875
1,30,38,0.7517
1,30,39,0.8222
1,30,40,0.8066
1,30,41,0.8266
1,30,42,0.8477
1,30,43,0.7984
1,30,44,0.1974
1,30,45,0.0774
1,30,46,0.1836
1,30,47,0.7142
1,30,48,0.7495
1,30,49,0.69
1,30,50,0.8716
1,30,51,0.7277
1,30,52,0.1184
1,30,53,0.06
1,30,54,0.1776
1,30,55,0.0771
1,30,56,0.0857
1,30,57,0.7713
1,30,58,0.7405
1,30,59,0.829
1,30,60,0.8485
1,30,61,0.7588
1,30,62,0.1657
1,30,63,0.151
1,31,0,0.2732
1,31,1,0.6155
1,31,2,0.7056
1,31,3,0.7537
1,31,4,0.7812
1,31,5,0.7182
1,31,6,0.2747
1,31,7,0.146
1,31,8,0.0574
1,31,9,0.0636
1,31,10,0.1453
1,31,11,0.1079
1,31,12,0.2483
1,31,13,0.2085
1,31,14,0.1669
1,31,15,0.7451
1,31,16,0.6396
1,31,17,0.7545
1,31,18,0.8472
1,31,19,0.781
1,31,20,0.2067
1,31,21,0.2202
1,31,22,0.2626
1,31,23,0.0847
1,31,24,0.8187
1,31,25,0.6116
1,31,26,0.9183
1,31,27,0.7584
1,31,28,0.6278
1,31,29,0.7923
1,31,30,0.6789
1,31,31,0.6441
1,31,32,0.7452
1,31,33,0.7942
1,31,34,0.7354
1,31,35,0.8312
1,31,36,0.8659
1,31,37,0.746
1,31,38,0.7596
1,31,39,0.6442
1,31,40,0.8176
1,31,41,0.8214
1,31,42,0.8963
1,31,43,0.7861
1,31,44,0.1134
1,31,45,0.1919
1,31,46,0.2189
1,31,47,0.7068
1,31,48,0.7986
1,31,49,0.736
1,31,50,0.6016
1,31,51,0.738
1,31,52,0.2788
1,31,53,0.1472
1,31,54,0.1086
1,31,55,0.2234
1,31,56,0.7283
1,31,57,0.6
1,31,58,0.8019
1,31,59,0.7714
1,31,60,0.8084
1,31,61,0.7524
1,31,62,0.2339
1,31,63,0.2356
1,32,0,0.5981
1,32,1,0.7801
1,32,2,0.8069
1,32,3,0.7159
1,32,4,0.7854
1,32,5,0.801
1,32,6,0.1194
1,32,7,0.1938
1,32,8,0.1341
1,32,9,0.171
1,32,10,0.2897
1,32,11,0.1583
1,32,12,0.085
1,32,13,0.1273
1,32,14,0.2704
1,32,15,0.8599
1,32,16,0.7909
1,32,17,0.7824
1,32,18,0.6281
1,32,19,0.6571
1,32,20,0.7058
1,32,21,0.2817
1,32,22,0.2096
1,32,23,0.0574
1,32,24,0.8502
1,32,25,0.7941
1,32,26,0.7499
1,32,27,0.82
1,32,28,0.6547
1,32,29,0.7544
1,32,30,0.7852
1,32,31,0.8906
1,32,32,0.7878
1,32,33,0.8663
1,32,34,0.7538
1,32,35,0.7185
1,32,36,0.5426
1,32,37,0.8944
1,32,38,0.809
1,32,39,0.6553
1,32,40,0.7249
1,32,41,0.7521
1,32,42,0.8854
1,32,43,0.6683
1,32,44,0.0178
1,32,45,0.1937
1,32,46,0.0
1,32,47,0.748
1,32,48,0.8264
1,32,49,0.8793
1,32,50,0.7775
1,32,51,0.1841
1,32,52,0.2056
1,32,53,0.0856
1,32,54,0.1874
1,32,55,0.714
1,32,56,0.6793
1,32,57,0.7552
1,32,58,0.7881
1,32,59,0.876
1,32,60,0.6638
1,32,61,0.2008
1,32,62,0.2015
1,32,63,0.1213
1,33,0,0.1417
1,33,1,0.6826
1,33,2,0.7304
1,33,3,0.8221
1,33,4,0.7052
1,33,5,0.7369
1,33,6,0.1352
1,33,7,0.0813
1,33,8,0.2267
1,33,9,0.225
1,33,10,0.2446
1,33,11,0.1942
1,33,12,0.1942
1,33,13,0.1662
1,33,14,0.1632
1,33,15,0.8395
1,33,16,0.6899
1,33,17,0.7968
1,33,18,0.7553
1,33,19,0.6831
1,33,20,0.1612
1,33,21,0.2144
1,33,22,0.1681
1,33,23,0.0165
1,33,24,0.7704
1,33,25,0.7897
1,33,26,0.7903
1,33,27,0.952
1,33,28,0.8099
1,33,29,0.6677
1,33,30,0.7154
1,33,31,0.7934
1,33,32,0.7243
1,33,33,0.7126
1,33,34,0.6703
1,33,35,0.7668
1,33,36,0.819
1,33,37,0.6763
1,33,38,0.838
1,33,39,0.6458
1,33,40,0.7227
1,33,41,0.7809
1,33,42,0.8676
1,33,43,0.671
1,33,44,0.2277
1,33,45,0.2432
1,33,46,0.2048
1,33,47,0.7119
1,33,48,0.7022
1,33,49,0.6763
1,33,50,0.1953
1,33,51,0.1172
1,33,52,0.2171
1,33,53,0.2835
1,33,54,0.7533
1,33,55,0.7032
1,33,56,0.6648
1,33,57,0.6798
1,33,58,0.8245
1,33,59,0.8923
1,33,60,0.0737
1,33,61,0.3092
1,33,62,0.219
1,33,63,0.1008
1,34,0,0.1213
1,34,1,0.7108
1,34,2,0.6204
1,34,3,0.7206
1,34,4,0.923
1,34,5,0.7124
1,34,6,0.1892
1,34,7,0.2639
1,34,8,0.2528
1,34,9,0.2117
1,34,10,0.1612
1,34,11,0.2167
1,34,12,0.103
1,34,13,0.2401
1,34,14,0.2354
1,34,15,0.7905
1,34,16,0.6348
1,34,17,0.7344
1,34,18,0.6944
1,34,19,0.8297
1,34,20,0.1873
1,34,21,0.1501
1,34,22,0.1122
1,34,23,0.2748
1,34,24,0.7234
1,34,25,0.6713
1,34,26,0.8391
1,34,27,0.7709
1,34,28,0.8211
1,34,29,0.7821
1,34,30,0.6736
1,34,31,0.7108
1,34,32,0.8284
1,34,33,0.759
1,34,34,0.8068
1,34,35,0.7017
1,34,36,0.7728
1,34,37,0.8135
1,34,38,0.8992
1,34,39,0.8464
1,34,40,0.7313
1,34,41,0.811
1,34,42,0.8448
1,34,43,0.8346
1,34,44,0.1891
1,34,45,0.1554
1,34,46,0.1095
1,34,47,0.7009
1,34,48,0.5893
1,34,49,0.7628
1,34,50,0.2194
1,34,51,0.1403
1,34,52,0.1779
1,34,53,0.2494
1,34,54,0.7782
1,34,55,0.7891
1,34,56,0.6724
1,34,57,0.6804
1,34,58,0.85
1,34,59,0.2446
1,34,60,0.3196
1,34,61,0.2273
1,34,62,0.094
1,34,63,0.2255
1,35,0,0.2491
1,35,1,0.7982
1,35,2,0.8014
1,35,3,0.7798
1,35,4,0.672
1,35,5,0.6729
1,35,6,0.8261
1,35,7,0.1609
1,35,8,0.3453
1,35,9,0.039
1,35,10,0.2363
1,35,11,0.1719
1,35,12,0.1881
1,35,13,0.1159
1,35,14,0.6757
1,35,15,0.7807
1,35,16,0.7281
1,35,17,0.7818
1,35,18,0.7279
1,35,19,0.7743
1,35,20,0.0872
1,35,21,0.2225
1,35,22,0.0497
1,35,23,0.3136
1,35,24,0.8085
1,35,25,0.6658
1,35,26,0.7422
1,35,27,0.6796
1,35,28,0.7779
1,35,29,0.7637
1,35,30,0.8634
1,35,31,0.7281
1,35,32,0.7289
1,35,33,0.8253
1,35,34,0.8266
1,35,35,0.7305
1,35,36,0.7751
1,35,37,0.7211
1,35,38,0.8278
1,35,39,0.7908
1,35,40,0.7214
1,35,41,0.7658
1,35,42,0.7058
1,35,43,0.7881
1,35,44,0.2938
1,35,45,0.2388
1,35,46,0.2935
1,35,47,0.8019
1,35,48,0.8718
1,35,49,0.2337
1,35,50,0.1792
1,35,51,0.1625
1,35,52,0.1491
1,35,53,0.2521
1,35,54,0.8448
1,35,55,0.7021
1,35,56,0.8333
1,35,57,0.7648
1,35,58,0.7467
1,35,59,0.1933
1,35,60,0.3182
1,35,61,0.2435
1,35,62,0.2566
1,35,63,0.1842
1,36,0,0.1837
1,36,1,0.6492
1,36,2,0.8946
1,36,3,0.7286
1,36,4,0.7697
1,36,5,0.7218
1,36,6,0.685
1,36,7,0.7262
1,36,8,0.2452
1,36,9,0.2196
1,36,10,0.235
1,36,11,0.2223
1,36,12,0.2133
1,36,13,0.7407
1,36,14,0.8231
1,36,15,0.7253
1,36,16,0.6391
1,36,17,0.6771
1,36,18,0.7686
1,36,19,0.7401
1,36,20,0.1934
1,36,21,0.2472
1,36,22,0.2047
1,36,23,0.2453
1,36,24,0.7838
1,36,25,0.6154
1,36,26,0.8884
1,36,27,0.859
1,36,28,0.775
1,36,29,0.5442
1,36,30,0.768
1,36,31,0.6973
1,36,32,0.8626
1,36,33,0.7105
1,36,34,0.841
1,36,35,0.6803
1,36,36,0.721
1,36,37,0.8042
1,36,38,0.7226
1,36,39,0.8316
1,36,40,0.7863
1,36,41,0.7869
1,36,42,0.7773
1,36,43,0.7785
1,36,44,0.102
1,36,45,0.3585
1,36,46,0.3797
1,36,47,0.7324
1,36,48,0.8666
1,36,49,0.2486
1,36,50,0.1267
1,36,51,0.1569
1,36,52,0.1668
1,36,53,0.1961
1,36,54,0.2358
1,36,55,0.9227
1,36,56,0.7481
1,36,57,0.6198
1,36,58,0.9092
1,36,59,0.076
1,36,60,0.1385
1,36,61,0.1916
1,36,62,0.2788
1,36,63,0.0829
1,37,0,0.0502
1,37,1,0.147
1,37,2,0.6691
1,37,3,0.8002
1,37,4,0.6773
1,37,5,0.9156
1,37,6,0.7515
1,37,7,0.7574
1,37,8,0.6992
1,37,9,0.656
1,37,10,0.7037
1,37,11,0.8603
1,37,12,0.6714
1,37,13,0.6746
1,37,14,0.8391
1,37,15,0.711
1,37,16,0.7822
1,37,17,0.7076
1,37,18,0.742
1,37,19,0.2082
1,37,20,0.2671
1,37,21,0.2711
1,37,22,0.0751
1,37,23,0.1877
1,37,24,0.7446
1,37,25,0.774
1,37,26,0.6122
1,37,27,0.7686
1,37,28,0.6335
1,37,29,0.6718
1,37,30,0.7506
1,37,31,0.7576
1,37,32,0.7263
1,37,33,0.7768
1,37,34,0.7978
1,37,35,0.8084
1,37,36,0.786
1,37,37,0.7508
1,37,38,0.809
1,37,39,0.7395
1,37,40,0.8341
1,37,41,0.7311
1,37,42,0.6988
1,37,43,0.8277
1,37,44,0.2489
1,37,45,0.2532
1,37,46,0.1294
1,37,47,0.7139
1,37,48,0.7915
1,37,49,0.6401
1,37,50,0.1161
1,37,51,0.2422
1,37,52,0.1039
1,37,53,0.281
1,37,54,0.1433
1,37,55,0.162
1,37,56,0.8386
1,37,57,0.7923
1,37,58,0.7123
1,37,59,0.8044
1,37,60,0.2003
1,37,61,0.1679
1,37,62,0.2972
1,37,63,0.2163
1,38,0,0.1739
1,38,1,0.0984
1,38,2,0.8064
1,38,3,0.7849
1,38,4,0.9099
1,38,5,0.7038
1,38,6,0.7558
1,38,7,0.9302
1,38,8,0.8939
1,38,9,0.5877
1,38,10,0.7174
1,38,11,0.8416
1,38,12,0.7938
1,38,13,0.8464
1,38,14,0.7577
1,38,15,0.8403
1,38,16,0.7119
1,38,17,0.6901
1,38,18,0.7987
1,38,19,0.1796
1,38,20,0.1638
1,38,21,0.2456
1,38,22,0.332
1,38,23,0.2527
1,38,24,0.6823
1,38,25,0.8075
1,38,26,0.8079
1,38,27,0.8399
1,38,28,0.8542
1,38,29,0.8026
1,38,30,0.787
1,38,31,0.9005
1,38,32,0.8379
1,38,33,0.772
1,38,34,0.7392
1,38,35,0.7844
1,38,36,0.7482
1,38,37,0.569
1,38,38,0.6481
1,38,39,0.7046
1,38,40,0.7914
1,38,41,0.812
1,38,42,0.8567
1,38,43,0.8505
1,38,44,0.2167
1,38,45,0.0872
1,38,46,0.282
1,38,47,0.8813
1,38,48,0.7675
1,38,49,0.6005
1,38,50,0.752
1,38,51,0.0957
1,38,52,0.17
1,38,53,0.2426
1,38,54,0.1693
1,38,55,0.1311
1,38,56,0.3286
1,38,57,0.8138
1,38,58,0.7577
1,38,59,0.7726
1,38,60,0.5862
1,38,61,0.1451
1,38,62,0.1998
1,38,63,0.2614
1,39,0,0.3228
1,39,1,0.1954
1,39,2,0.3032
1,39,3,0.9517
1,39,4,0.7819
1,39,5,0.8806
1,39,6,0.8188
1,39,7,0.6524
1,39,8,0.792
1,39,9,0.8091
1,39,10,0.7388
1,39,11,0.6598
1,39,12,0.7404
1,39,13,0.8736
1,39,14,0.8943
1,39,15,0.8276
1,39,16,0.542
1,39,17,0.6509
1,39,18,0.3397
1,39,19,0.238
1,39,20,0.1459
1,39,21,0.2119
1,39,22,0.1841
1,39,23,0.0744
1,39,24,0.7459
1,39,25,0.762
1,39,26,0.7459
1,39,27,0.7501
1,39,28,0.8625
1,39,29,0.7654
1,39,30,0.8202
1,39,31,0.8381
1,39,32,0.8183
1,39,33,0.6783
1,39,34,0.7902
1,39,35,0.7627
1,39,36,0.6932
1,39,37,0.7468
1,39,38,0.6879
1,39,39,0.6848
1,39,40,0.6751
1,39,41,0.6381
1,39,42,0.7838
1,39,43,0.9079
1,39,44,0.2285
1,39,45,0.0451
1,39,46,0.3258
1,39,47,0.7087
1,39,48,0.6287
1,39,49,0.711
1,39,50,0.7865
1,39,51,0.8202
1,39,52,0.1738
1,39,53,0.1629
1,39,54,0.2368
1,39,55,0.1624
1,39,56,0.1406
1,39,57,0.6488
1,39,58,0.7442
1,39,59,0.6991
1,39,60,0.7904
1,39,61,0.6582
1,39,62,0.2236
1,39,63,0.1331
1,40,0,0.1848
1,40,1,0.2158
1,40,2,0.2151
1,40,3,0.1453
1,40,4,0.7457
1,40,5,0.6534
