layer,row,col,temp
1,21,42,1796.5
1,21,43,1721.4
1,21,44,148.2
1,21,45,95.9
1,21,46,90.3
1,21,47,1804.1
1,21,48,1664.1
1,21,49,1888.1
1,21,50,1812.5
1,21,51,1765.4
1,21,52,125.7
1,21,53,117.0
1,21,54,98.0
1,21,55,121.8
1,21,56,1764.1
1,21,57,1746.8
1,21,58,1741.5
1,21,59,1818.0
1,21,60,1791.7
1,21,61,1815.4
1,21,62,111.5
1,21,63,91.1
1,22,0,99.7
1,22,1,85.5
1,22,2,113.4
1,22,3,118.5
1,22,4,118.0
1,22,5,110.2
1,22,6,79.2
1,22,7,97.6
1,22,8,101.9
1,22,9,101.9
1,22,10,1763.3
1,22,11,138.5
1,22,12,126.2
1,22,13,90.2
1,22,14,123.6
1,22,15,122.8
1,22,16,93.9
1,22,17,127.0
1,22,18,106.8
1,22,19,81.8
1,22,20,119.1
1,22,21,114.3
1,22,22,105.4
1,22,23,109.3
1,22,24,1790.5
1,22,25,1771.3
1,22,26,1749.9
1,22,27,1599.0
1,22,28,1701.5
1,22,29,1843.6
1,22,30,1736.5
1,22,31,1798.0
1,22,32,1692.9
1,22,33,1862.7
1,22,34,1767.7
1,22,35,1793.7
1,22,36,1915.9
1,22,37,1867.3
1,22,38,1757.9
1,22,39,1740.7
1,22,40,1756.8
1,22,41,1806.9
1,22,42,1770.0
1,22,43,1752.6
1,22,44,124.4
1,22,45,106.8
1,22,46,121.2
1,22,47,1781.8
1,22,48,1883.5
1,22,49,1797.8
1,22,50,1834.1
1,22,51,1732.9
1,22,52,98.4
1,22,53,83.1
1,22,54,142.5
1,22,55,1778.7
1,22,56,1699.1
1,22,57,1694.7
1,22,58,1690.7
1,22,59,1670.3
1,22,60,1782.9
1,22,61,85.7
1,22,62,107.5
1,22,63,113.9
1,23,0,127.3
1,23,1,103.1
1,23,2,78.7
1,23,3,122.4
1,23,4,132.5
1,23,5,108.3
1,23,6,1803.3
1,23,7,1810.1
1,23,8,1783.2
1,23,9,1796.1
1,23,10,1823.0
1,23,11,1727.8
1,23,12,1829.0
1,23,13,1694.0
1,23,14,1796.0
1,23,15,113.2
1,23,16,98.7
1,23,17,125.7
1,23,18,106.3
1,23,19,90.1
1,23,20,111.3
1,23,21,113.4
1,23,22,128.7
1,23,23,117.9
1,23,24,1819.1
1,23,25,1705.4
1,23,26,1742.4
1,23,27,1738.9
1,23,28,1855.8
1,23,29,1796.2
1,23,30,1763.6
1,23,31,1806.3
1,23,32,1649.9
1,23,33,1773.7
1,23,34,1896.2
1,23,35,1784.3
1,23,36,1780.4
1,23,37,1809.2
1,23,38,1830.1
1,23,39,1656.5
1,23,40,1675.4
1,23,41,1789.0
1,23,42,1733.4
1,23,43,1855.1
1,23,44,125.4
1,23,45,102.2
1,23,46,107.9
1,23,47,1611.4
1,23,48,1762.3
1,23,49,1765.0
1,23,50,1750.9
1,23,51,113.8
1,23,52,123.3
1,23,53,76.3
1,23,54,1648.3
1,23,55,1813.4
1,23,56,1809.7
1,23,57,1794.9
1,23,58,1835.2
1,23,59,1706.4
1,23,60,70.1
1,23,61,140.4
1,23,62,54.6
1,23,63,128.8
1,24,0,109.8
1,24,1,63.0
1,24,2,118.9
1,24,3,133.0
1,24,4,1790.6
1,24,5,1770.0
1,24,6,1858.2
1,24,7,1762.1
1,24,8,1669.5
1,24,9,1728.1
1,24,10,1809.4
1,24,11,1800.1
1,24,12,1682.3
1,24,13,1732.9
1,24,14,1741.4
1,24,15,1754.4
1,24,16,1693.8
1,24,17,81.4
1,24,18,125.5
1,24,19,122.0
1,24,20,99.0
1,24,21,106.5
1,24,22,71.0
1,24,23,103.4
1,24,24,1727.3
1,24,25,1707.5
1,24,26,1719.9
1,24,27,1738.2
1,24,28,1706.5
1,24,29,1786.1
1,24,30,1820.1
1,24,31,1681.1
1,24,32,1777.8
1,24,33,1763.1
1,24,34,1796.8
1,24,35,1775.6
1,24,36,1689.1
1,24,37,1700.6
1,24,38,1778.1
1,24,39,1838.1
1,24,40,1643.5
1,24,41,1797.1
1,24,42,1847.7
1,24,43,1767.2
1,24,44,114.6
1,24,45,127.0
1,24,46,99.4
1,24,47,1679.1
1,24,48,1635.7
1,24,49,1832.9
1,24,50,90.1
1,24,51,75.3
1,24,52,140.7
1,24,53,137.4
1,24,54,1765.9
1,24,55,1732.6
1,24,56,1799.0
1,24,57,1803.5
1,24,58,1795.6
1,24,59,138.7
1,24,60,123.2
1,24,61,154.0
1,24,62,115.0
1,24,63,102.1
1,25,0,97.8
1,25,1,73.1
1,25,2,104.4
1,25,3,1857.8
1,25,4,1806.8
1,25,5,1788.0
1,25,6,1763.3
1,25,7,1753.3
1,25,8,1793.6
1,25,9,1761.2
1,25,10,1773.8
1,25,11,1781.0
1,25,12,1735.6
1,25,13,1808.3
1,25,14,1951.2
1,25,15,1669.7
1,25,16,1795.8
1,25,17,1730.7
1,25,18,109.8
1,25,19,100.7
1,25,20,130.7
1,25,21,119.4
1,25,22,113.0
1,25,23,125.9
1,25,24,1635.7
1,25,25,1871.8
1,25,26,1798.8
1,25,27,1841.0
1,25,28,1703.1
1,25,29,1726.5
1,25,30,1785.1
1,25,31,1775.3
1,25,32,1793.3
1,25,33,1841.4
1,25,34,1670.4
1,25,35,1834.8
1,25,36,1776.8
1,25,37,1764.1
1,25,38,1688.1
1,25,39,1806.5
1,25,40,1631.5
1,25,41,1815.2
1,25,42,1686.8
1,25,43,1779.5
1,25,44,121.7
1,25,45,123.1
1,25,46,120.4
1,25,47,1734.7
1,25,48,1745.9
1,25,49,80.0
1,25,50,95.3
1,25,51,107.4
1,25,52,117.8
1,25,53,116.5
1,25,54,1799.6
1,25,55,1670.7
1,25,56,1821.4
1,25,57,1784.1
1,25,58,1919.5
1,25,59,106.2
1,25,60,116.4
1,25,61,41.8
1,25,62,158.2
1,25,63,121.3
1,26,0,98.1
1,26,1,148.5
1,26,2,1793.3
1,26,3,1734.4
1,26,4,1771.0
1,26,5,1680.4
1,26,6,1784.4
1,26,7,1803.3
1,26,8,1762.7
1,26,9,1679.4
1,26,10,1835.6
1,26,11,1798.2
1,26,12,1732.8
1,26,13,1759.5
1,26,14,1686.3
1,26,15,1714.8
1,26,16,1744.1
1,26,17,1850.0
1,26,18,1738.0
1,26,19,79.3
1,26,20,86.3
1,26,21,99.6
1,26,22,108.9
1,26,23,145.4
1,26,24,1744.2
1,26,25,1682.0
1,26,26,1693.4
1,26,27,1744.4
1,26,28,1701.4
1,26,29,1800.9
1,26,30,1748.4
1,26,31,1918.8
1,26,32,1672.1
1,26,33,1788.6
1,26,34,1708.7
1,26,35,1746.7
1,26,36,1784.8
1,26,37,1636.8
1,26,38,1790.5
1,26,39,1890.5
1,26,40,1749.1
1,26,41,1791.9
1,26,42,1837.8
1,26,43,1766.5
1,26,44,90.8
1,26,45,107.0
1,26,46,98.8
1,26,47,1769.5
1,26,48,1715.6
1,26,49,119.3
1,26,50,121.4
1,26,51,127.7
1,26,52,125.4
1,26,53,101.7
1,26,54,115.5
1,26,55,1692.5
1,26,56,1736.6
1,26,57,1891.7
1,26,58,1844.0
1,26,59,83.4
1,26,60,112.9
1,26,61,105.9
1,26,62,72.2
1,26,63,120.2
1,27,0,129.3
1,27,1,160.6
1,27,2,1763.5
1,27,3,1689.8
1,27,4,1745.3
1,27,5,1831.2
1,27,6,1694.2
1,27,7,1765.0
1,27,8,1727.1
1,27,9,1783.0
1,27,10,1753.0
1,27,11,1865.0
1,27,12,1806.7
1,27,13,1697.6
1,27,14,1816.6
1,27,15,1729.9
1,27,16,1741.7
1,27,17,1795.2
1,27,18,1746.8
1,27,19,124.7
1,27,20,129.2
1,27,21,138.9
1,27,22,121.4
1,27,23,109.3
1,27,24,1842.3
1,27,25,1814.1
1,27,26,1878.9
1,27,27,1912.4
1,27,28,1714.5
1,27,29,1780.6
1,27,30,1705.8
1,27,31,1729.7
1,27,32,1738.5
1,27,33,1712.9
1,27,34,1713.2
1,27,35,1767.7
1,27,36,1703.3
1,27,37,1826.9
1,27,38,1721.3
1,27,39,1944.9
1,27,40,1749.2
1,27,41,1780.7
1,27,42,1698.6
1,27,43,1878.7
1,27,44,113.5
1,27,45,159.0
1,27,46,113.6
1,27,47,1789.0
1,27,48,1709.0
1,27,49,1864.1
1,27,50,100.0
1,27,51,97.1
1,27,52,135.6
1,27,53,133.2
1,27,54,132.6
1,27,55,102.8
1,27,56,1842.9
1,27,57,1680.8
1,27,58,1794.4
1,27,59,1837.3
1,27,60,117.4
1,27,61,149.5
1,27,62,127.9
1,27,63,105.3
1,28,0,126.6
1,28,1,1756.8
1,28,2,1756.7
1,28,3,1767.4
1,28,4,1742.5
1,28,5,1749.8
1,28,6,1774.0
1,28,7,1802.9
1,28,8,118.7
1,28,9,119.1
1,28,10,111.0
1,28,11,103.4
1,28,12,106.8
1,28,13,1776.3
1,28,14,1778.7
1,28,15,1834.0
1,28,16,1659.2
1,28,17,1657.9
1,28,18,1792.8
1,28,19,1775.9
1,28,20,142.5
1,28,21,114.1
1,28,22,121.5
1,28,23,106.9
1,28,24,1805.4
1,28,25,1760.7
1,28,26,1649.9
1,28,27,1822.5
1,28,28,1849.6
1,28,29,1815.0
1,28,30,1723.6
1,28,31,1816.8
1,28,32,1828.0
1,28,33,1869.9
1,28,34,1723.8
1,28,35,1762.7
1,28,36,1821.2
1,28,37,1779.8
1,28,38,1709.3
1,28,39,1801.2
1,28,40,1811.1
1,28,41,1781.6
1,28,42,1789.5
1,28,43,1760.8
1,28,44,78.3
1,28,45,86.8
1,28,46,87.6
1,28,47,1777.0
1,28,48,1829.1
1,28,49,1686.5
1,28,50,1697.7
1,28,51,80.3
1,28,52,123.3
1,28,53,54.4
1,28,54,134.5
1,28,55,73.5
1,28,56,126.9
1,28,57,1790.2
1,28,58,1758.4
1,28,59,1816.7
1,28,60,1804.8
1,28,61,123.9
1,28,62,73.8
1,28,63,118.5
1,29,0,105.9
1,29,1,1692.5
1,29,2,1815.7
1,29,3,1711.3
1,29,4,1861.1
1,29,5,1837.8
1,29,6,1793.7
1,29,7,81.9
1,29,8,141.9
1,29,9,108.7
1,29,10,148.2
1,29,11,134.4
1,29,12,94.0
1,29,13,108.3
1,29,14,1739.4
1,29,15,1704.7
1,29,16,1712.5
1,29,17,1666.6
1,29,18,1820.1
1,29,19,1884.9
1,29,20,136.1
1,29,21,110.1
1,29,22,102.1
1,29,23,98.7
1,29,24,1748.9
1,29,25,1782.4
1,29,26,1655.9
1,29,27,1792.3
1,29,28,1712.5
1,29,29,1788.3
1,29,30,1682.7
1,29,31,1808.9
1,29,32,1837.8
1,29,33,1729.3
1,29,34,1708.1
1,29,35,1647.0
1,29,36,1760.3
1,29,37,1741.4
1,29,38,1683.3
1,29,39,1803.5
1,29,40,1749.3
1,29,41,1711.8
1,29,42,1743.1
1,29,43,1840.6
1,29,44,114.1
1,29,45,82.3
1,29,46,114.5
1,29,47,1706.7
1,29,48,1778.3
1,29,49,1785.2
1,29,50,1748.1
1,29,51,1802.5
1,29,52,89.9
1,29,53,81.6
1,29,54,106.2
1,29,55,118.2
1,29,56,77.2
1,29,57,1593.5
1,29,58,1739.4
1,29,59,1837.9
1,29,60,1757.3
1,29,61,90.4
1,29,62,130.5
1,29,63,79.8
1,30,0,131.3
1,30,1,1844.1
1,30,2,1773.0
1,30,3,1704.8
1,30,4,1741.3
1,30,5,1715.3
1,30,6,83.3
1,30,7,120.0
1,30,8,111.8
1,30,9,97.1
1,30,10,127.1
1,30,11,66.0
1,30,12,116.9
1,30,13,142.4
1,30,14,138.8
1,30,15,1706.6
1,30,16,1735.7
1,30,17,1728.2
1,30,18,1699.9
1,30,19,1782.0
1,30,20,93.9
1,30,21,125.1
1,30,22,152.7
1,30,23,108.8
1,30,24,1731.2
1,30,25,1721.8
1,30,26,1724.1
1,30,27,1896.4
1,30,28,1779.7
1,30,29,1791.1
1,30,30,1669.7
1,30,31,1737.1
1,30,32,1789.3
1,30,33,1714.9
1,30,34,1830.8
1,30,35,1704.2
1,30,36,1759.2
1,30,37,1741.2
1,30,38,1786.2
1,30,39,1737.9
1,30,40,1760.1
1,30,41,1762.2
1,30,42,1732.3
1,30,43,1805.4
1,30,44,113.1
1,30,45,120.0
1,30,46,142.9
1,30,47,1824.1
1,30,48,1762.2
1,30,49,1757.9
1,30,50,1782.6
1,30,51,1878.1
1,30,52,88.3
1,30,53,83.4
1,30,54,125.9
1,30,55,115.8
1,30,56,111.6
1,30,57,1805.7
1,30,58,1786.6
1,30,59,1742.7
1,30,60,1778.2
1,30,61,1761.2
1,30,62,93.8
1,30,63,65.9
1,31,0,117.2
1,31,1,1730.3
1,31,2,1728.0
1,31,3,1694.7
1,31,4,1799.8
1,31,5,1809.1
1,31,6,146.2
1,31,7,96.3
1,31,8,114.4
1,31,9,84.2
1,31,10,103.3
1,31,11,99.6
1,31,12,119.3
1,31,13,130.3
1,31,14,129.8
1,31,15,1736.4
1,31,16,1802.4
1,31,17,1791.4
1,31,18,1692.0
1,31,19,1843.7
1,31,20,98.8
1,31,21,144.8
1,31,22,116.1
1,31,23,113.5
1,31,24,1700.5
1,31,25,1883.0
1,31,26,1815.9
1,31,27,1775.7
1,31,28,1871.7
1,31,29,1785.9
1,31,30,1774.6
1,31,31,1736.7
1,31,32,1811.2
1,31,33,1804.9
1,31,34,1777.2
1,31,35,1728.9
1,31,36,1784.1
1,31,37,1772.1
1,31,38,1696.3
1,31,39,1688.0
1,31,40,1810.2
1,31,41,1620.2
1,31,42,1788.7
1,31,43,1747.6
1,31,44,125.6
1,31,45,119.8
1,31,46,135.7
1,31,47,1752.5
1,31,48,1783.2
1,31,49,1820.5
1,31,50,1748.6
1,31,51,1836.1
1,31,52,124.7
1,31,53,109.6
1,31,54,88.8
1,31,55,68.3
1,31,56,1891.3
1,31,57,1730.5
1,31,58,1693.6
1,31,59,1716.7
1,31,60,1816.0
1,31,61,1806.2
1,31,62,129.1
1,31,63,101.0
1,32,0,1822.3
1,32,1,1702.9
1,32,2,1845.9
1,32,3,1947.8
1,32,4,1798.3
1,32,5,1811.3
1,32,6,86.4
1,32,7,105.9
1,32,8,145.3
1,32,9,151.9
1,32,10,76.8
1,32,11,102.9
1,32,12,89.3
1,32,13,129.8
1,32,14,115.7
1,32,15,1766.0
1,32,16,1834.2
1,32,17,1774.4
1,32,18,1808.2
1,32,19,1764.6
1,32,20,1755.8
1,32,21,56.7
1,32,22,108.7
1,32,23,151.7
1,32,24,1779.7
1,32,25,1699.2
1,32,26,1774.3
1,32,27,1779.6
1,32,28,1647.0
1,32,29,1721.4
1,32,30,1800.8
1,32,31,1799.6
1,32,32,1707.1
1,32,33,1785.8
1,32,34,1837.7
1,32,35,1823.0
1,32,36,1770.6
1,32,37,1748.3
1,32,38,1738.6
1,32,39,1804.4
1,32,40,1788.0
1,32,41,1814.1
1,32,42,1784.2
1,32,43,1825.5
1,32,44,106.6
1,32,45,127.1
1,32,46,83.5
1,32,47,1728.1
1,32,48,1667.8
1,32,49,1868.9
1,32,50,1791.7
1,32,51,121.1
1,32,52,95.0
1,32,53,112.7
1,32,54,139.8
1,32,55,1745.6
1,32,56,1860.4
1,32,57,1713.5
1,32,58,1728.4
1,32,59,1789.0
1,32,60,1799.8
1,32,61,94.5
1,32,62,130.5
1,32,63,97.6
1,33,0,97.5
1,33,1,1760.8
1,33,2,1780.1
1,33,3,1782.8
1,33,4,1789.2
1,33,5,1822.7
1,33,6,109.8
1,33,7,96.8
1,33,8,128.1
1,33,9,96.1
1,33,10,139.7
1,33,11,103.7
1,33,12,110.4
1,33,13,125.2
1,33,14,110.5
1,33,15,1840.4
1,33,16,1782.2
1,33,17,1916.6
1,33,18,1753.7
1,33,19,1795.8
1,33,20,110.2
1,33,21,127.3
1,33,22,108.0
1,33,23,146.2
1,33,24,1795.5
1,33,25,1851.9
1,33,26,1770.6
1,33,27,1756.4
1,33,28,1938.6
1,33,29,1800.0
1,33,30,1733.2
1,33,31,1734.7
1,33,32,1719.8
1,33,33,1832.5
1,33,34,1754.5
1,33,35,1784.0
1,33,36,1772.5
1,33,37,1820.2
1,33,38,1725.5
1,33,39,1711.8
1,33,40,1789.8
1,33,41,1812.4
1,33,42,1796.3
1,33,43,1727.8
1,33,44,114.4
1,33,45,128.5
1,33,46,86.8
1,33,47,1719.7
1,33,48,1854.4
1,33,49,1814.3
1,33,50,98.7
1,33,51,119.5
1,33,52,103.6
1,33,53,97.0
1,33,54,1732.0
1,33,55,1739.4
1,33,56,1725.3
1,33,57,1711.7
1,33,58,1758.4
1,33,59,1703.3
1,33,60,117.5
1,33,61,69.4
1,33,62,120.7
1,33,63,172.0
1,34,0,107.5
1,34,1,1753.9
1,34,2,1903.6
1,34,3,1790.4
1,34,4,1664.6
1,34,5,1716.2
1,34,6,121.3
1,34,7,161.4
1,34,8,122.4
1,34,9,86.9
1,34,10,115.6
1,34,11,84.4
1,34,12,134.7
1,34,13,90.9
1,34,14,111.5
1,34,15,1778.5
1,34,16,1786.7
1,34,17,1665.0
1,34,18,1765.5
1,34,19,1777.2
1,34,20,87.1
1,34,21,72.6
1,34,22,85.0
1,34,23,112.2
1,34,24,1781.8
1,34,25,1812.6
1,34,26,1841.2
1,34,27,1758.7
1,34,28,1749.0
1,34,29,1802.6
1,34,30,1813.0
1,34,31,1750.3
1,34,32,1823.8
1,34,33,1835.1
1,34,34,1853.8
1,34,35,1883.0
1,34,36,1724.3
1,34,37,1777.2
1,34,38,1777.0
1,34,39,1770.4
1,34,40,1737.4
1,34,41,1687.2
1,34,42,1781.9
1,34,43,1730.2
1,34,44,91.6
1,34,45,129.5
1,34,46,82.6
1,34,47,1790.4
1,34,48,1785.4
1,34,49,1811.1
1,34,50,115.6
1,34,51,161.3
1,34,52,107.6
1,34,53,101.3
1,34,54,1699.1
1,34,55,1871.3
1,34,56,1720.9
1,34,57,1713.7
1,34,58,1774.0
1,34,59,74.3
1,34,60,77.6
1,34,61,73.3
1,34,62,117.6
1,34,63,82.8
1,35,0,135.1
1,35,1,1832.9
1,35,2,1805.9
1,35,3,1739.1
1,35,4,1681.4
1,35,5,1731.7
1,35,6,1773.1
1,35,7,133.8
1,35,8,117.1
1,35,9,105.3
1,35,10,122.8
1,35,11,110.2
1,35,12,117.7
1,35,13,93.7
1,35,14,1796.3
1,35,15,1791.1
1,35,16,1841.4
1,35,17,1809.4
1,35,18,1633.7
1,35,19,1729.2
1,35,20,132.9
1,35,21,93.2
1,35,22,131.5
1,35,23,146.9
1,35,24,1812.8
1,35,25,1763.5
1,35,26,1665.6
1,35,27,1749.0
1,35,28,1801.3
1,35,29,1710.9
1,35,30,1814.2
1,35,31,1830.8
1,35,32,1783.9
1,35,33,1592.5
1,35,34,1699.6
1,35,35,1889.5
1,35,36,1743.5
1,35,37,1657.3
1,35,38,1850.4
1,35,39,1777.1
1,35,40,1842.6
1,35,41,1793.0
1,35,42,1803.8
1,35,43,1798.1
1,35,44,124.6
1,35,45,86.6
1,35,46,120.2
1,35,47,1681.5
1,35,48,1803.1
1,35,49,79.9
1,35,50,99.3
1,35,51,118.4
1,35,52,108.6
1,35,53,82.0
1,35,54,1930.7
1,35,55,1731.3
1,35,56,1745.9
1,35,57,1758.0
1,35,58,1746.9
1,35,59,84.7
1,35,60,89.4
1,35,61,124.4
1,35,62,131.7
1,35,63,90.9
1,36,0,110.5
1,36,1,1777.1
1,36,2,1853.8
1,36,3,1792.0
1,36,4,1825.9
1,36,5,1793.1
1,36,6,1858.5
1,36,7,1779.7
1,36,8,145.2
1,36,9,111.5
1,36,10,90.0
1,36,11,103.7
1,36,12,78.1
1,36,13,1760.1
1,36,14,1801.5
1,36,15,1851.8
1,36,16,1844.7
1,36,17,1777.0
1,36,18,1633.3
1,36,19,1807.3
1,36,20,56.5
1,36,21,114.1
1,36,22,109.0
1,36,23,139.7
1,36,24,1722.2
1,36,25,1683.2
1,36,26,1792.0
1,36,27,1774.3
1,36,28,1746.8
1,36,29,1781.4
1,36,30,1942.4
1,36,31,1826.4
1,36,32,1839.3
1,36,33,1827.0
1,36,34,1865.1
1,36,35,1764.9
1,36,36,1653.0
1,36,37,1765.0
1,36,38,1825.0
1,36,39,1718.1
1,36,40,1765.8
1,36,41,1734.8
1,36,42,1866.5
1,36,43,1821.3
1,36,44,142.4
1,36,45,109.8
1,36,46,100.9
1,36,47,1788.2
1,36,48,1705.2
1,36,49,116.3
1,36,50,103.6
1,36,51,116.6
1,36,52,109.6
1,36,53,96.7
1,36,54,112.6
1,36,55,1716.5
1,36,56,1755.2
1,36,57,1805.2
1,36,58,1928.2
1,36,59,129.4
1,36,60,104.5
1,36,61,125.1
1,36,62,111.6
1,36,63,85.3
1,37,0,123.5
1,37,1,112.9
1,37,2,1769.4
1,37,3,1871.9
1,37,4,1755.1
1,37,5,1630.0
1,37,6,1806.6
1,37,7,1734.4
1,37,8,1778.9
1,37,9,1771.1
1,37,10,1759.9
1,37,11,1823.8
1,37,12,1684.4
1,37,13,1745.3
1,37,14,1817.4
1,37,15,1739.5
1,37,16,1679.8
1,37,17,1816.4
1,37,18,1843.7
1,37,19,98.8
1,37,20,108.6
1,37,21,109.4
1,37,22,94.6
1,37,23,94.6
1,37,24,1723.1
1,37,25,1706.7
1,37,26,1749.8
1,37,27,1765.3
1,37,28,1737.7
1,37,29,1811.7
1,37,30,1749.6
1,37,31,1835.1
1,37,32,1793.2
1,37,33,1734.5
1,37,34,1724.4
1,37,35,1677.5
1,37,36,1793.8
1,37,37,1755.1
1,37,38,1634.0
1,37,39,1744.2
1,37,40,1722.3
1,37,41,1870.9
1,37,42,1674.2
1,37,43,1689.9
1,37,44,97.0
1,37,45,96.3
1,37,46,118.3
1,37,47,1738.4
1,37,48,1813.3
1,37,49,1636.7
1,37,50,87.1
1,37,51,92.3
1,37,52,118.3
1,37,53,114.4
1,37,54,131.3
1,37,55,125.1
1,37,56,1902.7
1,37,57,1741.7
1,37,58,1775.3
1,37,59,1885.7
1,37,60,128.4
1,37,61,117.5
1,37,62,135.4
1,37,63,63.1
1,38,0,104.2
1,38,1,103.9
1,38,2,1717.3
1,38,3,1792.9
1,38,4,1836.1
1,38,5,1768.5
1,38,6,1780.5
1,38,7,1810.6
1,38,8,1718.0
1,38,9,1820.7
1,38,10,1825.5
1,38,11,1932.6
1,38,12,1753.8
1,38,13,1748.8
1,38,14,1822.5
1,38,15,1825.5
1,38,16,1744.2
1,38,17,1752.1
1,38,18,1808.8
1,38,19,90.9
1,38,20,110.1
1,38,21,88.3
1,38,22,104.8
1,38,23,107.5
1,38,24,1665.8
1,38,25,1661.3
1,38,26,1700.8
1,38,27,1697.5
1,38,28,1767.1
1,38,29,1705.0
1,38,30,1734.2
1,38,31,1729.9
1,38,32,1749.9
1,38,33,1855.7
1,38,34,1816.0
1,38,35,1777.3
1,38,36,1748.7
1,38,37,1750.3
1,38,38,1796.0
1,38,39,1811.4
1,38,40,1721.9
1,38,41,1778.5
1,38,42,1654.4
1,38,43,1789.0
1,38,44,100.8
1,38,45,108.5
1,38,46,121.7
1,38,47,1723.5
1,38,48,1789.4
1,38,49,1774.2
1,38,50,1770.3
1,38,51,101.1
1,38,52,113.2
1,38,53,118.3
1,38,54,107.2
1,38,55,102.7
1,38,56,126.9
1,38,57,1734.2
1,38,58,1822.3
1,38,59,1730.6
1,38,60,1841.8
1,38,61,144.4
1,38,62,125.7
1,38,63,134.3
1,39,0,97.8
1,39,1,99.5
1,39,2,105.3
1,39,3,1791.3
1,39,4,1836.9
1,39,5,1805.4
1,39,6,1849.4
1,39,7,1831.5
1,39,8,1867.6
1,39,9,1797.9
1,39,10,1830.6
1,39,11,1757.9
1,39,12,1740.2
1,39,13,1878.7
1,39,14,1789.3
1,39,15,1824.6
1,39,16,1783.8
1,39,17,1741.1
1,39,18,108.8
1,39,19,111.3
1,39,20,143.7
1,39,21,121.7
1,39,22,111.6
1,39,23,109.4
1,39,24,1763.5
1,39,25,1668.3
1,39,26,1889.9
1,39,27,1817.3
1,39,28,1772.1
1,39,29,1754.0
1,39,30,1841.3
1,39,31,1743.8
1,39,32,1845.2
1,39,33,1808.9
1,39,34,1791.0
1,39,35,1785.1
1,39,36,1765.8
1,39,37,1839.1
1,39,38,1724.4
1,39,39,1679.0
1,39,40,1813.2
1,39,41,1814.2
1,39,42,1805.1
1,39,43,1800.8
1,39,44,125.0
1,39,45,124.0
1,39,46,121.1
1,39,47,1747.1
1,39,48,1757.6
1,39,49,1897.6
1,39,50,1672.2
1,39,51,1806.3
1,39,52,94.3
1,39,53,111.9
1,39,54,90.7
1,39,55,76.8
1,39,56,126.4
1,39,57,1753.5
1,39,58,1650.4
1,39,59,1826.7
1,39,60,1862.4
1,39,61,1865.7
1,39,62,101.9
1,39,63,105.7
1,40,0,131.4
1,40,1,73.8
1,40,2,149.3
1,40,3,158.9
1,40,4,1788.4
1,40,5,1802.7
1,40,6,1667.8
1,40,7,1804.5
1,40,8,1912.7
1,40,9,1814.7
1,40,10,1864.7
1,40,11,1787.3
1,40,12,1771.9
1,40,13,1799.2
1,40,14,1727.4
1,40,15,1718.5
1,40,16,1852.3
1,40,17,97.2
1,40,18,107.3
1,40,19,102.0
1,40,20,121.0
1,40,21,145.5
1,40,22,121.6
1,40,23,79.6
1,40,24,1781.3
1,40,25,1860.9
1,40,26,1794.9
1,40,27,1813.8
1,40,28,1726.3
1,40,29,1905.9
1,40,30,1804.5
1,40,31,1819.1
1,40,32,1679.8
1,40,33,1727.0
1,40,34,1850.6
1,40,35,1793.5
1,40,36,1661.5
1,40,37,1838.6
1,40,38,1743.7
1,40,39,1861.0
1,40,40,1771.1
1,40,41,1788.6
1,40,42,1847.1
1,40,43,1722.5
1,40,44,83.5
1,40,45,142.3
1,40,46,89.7
1,40,47,1696.5
1,40,48,1676.3
1,40,49,1825.8
1,40,50,1740.2
1,40,51,1752.8
1,40,52,133.8
1,40,53,101.9
1,40,54,113.7
1,40,55,94.4
1,40,56,1730.1
1,40,57,1875.8
1,40,58,1735.3
1,40,59,1735.3
1,40,60,1868.6
1,40,61,1789.0
1,40,62,140.3
1,40,63,132.4
1,41,0,98.3
1,41,1,82.1
1,41,2,119.2
1,41,3,63.7
1,41,4,132.2
1,41,5,105.7
1,41,6,1773.0
1,41,7,1776.7
1,41,8,1844.7
1,41,9,1848.8
1,41,10,1756.6
1,41,11,1763.5
1,41,12,1816.2
1,41,13,1741.2
1,41,14,1811.7
1,41,15,130.2
1,41,16,98.1
1,41,17,89.9
1,41,18,82.6
1,41,19,139.5
1,41,20,94.4
1,41,21,139.6
1,41,22,120.5
1,41,23,116.6
1,41,24,1712.9
1,41,25,1662.5
1,41,26,1853.5
1,41,27,1726.7
1,41,28,1775.1
1,41,29,1741.2
1,41,30,1792.4
1,41,31,1719.3
1,41,32,1765.5
1,41,33,1803.3
1,41,34,1715.8
1,41,35,1734.3
1,41,36,1755.5
1,41,37,1690.6
1,41,38,1751.0
1,41,39,1783.5
1,41,40,1752.4
1,41,41,1760.1
1,41,42,1775.1
1,41,43,1737.0
1,41,44,147.4
1,41,45,109.0
1,41,46,145.4
1,41,47,1805.4
1,41,48,1762.0
1,41,49,1798.3
1,41,50,1870.3
1,41,51,1806.9
1,41,52,86.6
1,41,53,131.6
1,41,54,94.6
1,41,55,108.1
1,41,56,1836.1
1,41,57,1734.9
1,41,58,1687.2
1,41,59,1784.8
1,41,60,1670.9
1,41,61,1761.9
1,41,62,102.7
1,41,63,87.9
1,42,0,74.8
1,42,1,97.1
1,42,2,80.9
1,42,3,97.5
1,42,4,124.9
1,42,5,102.5
1,42,6,117.1
1,42,7,95.5
1,42,8,111.3
1,42,9,148.4
1,42,10,1827.8
1,42,11,117.7
1,42,12,78.7
